,molecule_chembl_id,canonical_smiles,MW,LogP,NumHDonors,NumHAcceptors,pIC50
1854,CHEMBL578988,O=C(Nc1cc(Cl)cc(Cl)c1)[C@H]1CCCC[C@H]1C(=O)O,316.184,3.8229000000000024,2.0,2.0,7.753747687700678
1855,CHEMBL1522313,COc1ccccc1C(=O)Nc1cc2c(cc1N1CCCCC1)n(C)c(=O)n2C,394.47500000000025,3.1282000000000014,1.0,6.0,7.9484616094846725
1856,CHEMBL4091991,C=CC(=O)Nc1cc(-n2c(=O)ccc3cnc4ccc(-c5ccc(NS(C)(=O)=O)cc5)cc4c32)ccc1C,524.6020000000002,5.010320000000004,2.0,6.0,7.998699066979582
1857,CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,381.3790000000001,3.5139200000000006,1.0,4.0,
1858,CHEMBL3349370,COc1cc(Nc2nc3ccccc3nc2NS(=O)(=O)c2ccc(NC(=O)c3ccc(C)c(OC)c3)cc2)cc(OC)c1,599.6690000000003,5.7607200000000045,3.0,9.0,
1859,CHEMBL271227,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC=C(c5cccnc5)[C@@]4(C)CC[C@@H]32)C1,391.5550000000002,5.9694000000000065,0.0,3.0,7.7435227937583235
1860,CHEMBL72365,O=C1Nc2ccc(I)cc2/C1=C/c1cc(Br)c(O)c(Br)c1,520.9460000000001,5.014500000000002,2.0,2.0,7.621057301386562
1861,CHEMBL45244,Cc1cccc(C(=O)NCN2CCN(c3ccccc3C#N)CC2)c1,334.4230000000001,2.3762000000000008,1.0,4.0,7.752272167090277
1862,CHEMBL38508,Cc1cc(SCc2sc(-c3ccc(C(F)(F)F)c(F)c3)nc2C)ccc1OCC(=O)O,471.4970000000002,6.340540000000006,1.0,5.0,7.320208829019646
1863,CHEMBL104,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,344.845,5.376700000000004,0.0,2.0,7.818728228440539
1864,CHEMBL686,Cc1cccc(Nc2ccccc2C(=O)O)c1C,241.29,3.7452400000000017,2.0,2.0,8.078833949362261
1865,CHEMBL499968,O=C1Nc2c(ccc(Cl)c2Cl)/C1=N\O,231.03799999999998,2.1237999999999997,2.0,3.0,7.923723744595782
1866,CHEMBL103667,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,527.6690000000006,5.986420000000005,2.0,6.0,
1867,CHEMBL672,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,360.837,4.680000000000004,0.0,4.0,7.749824051916075
1868,CHEMBL468,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,258.23299999999995,0.08779999999999993,1.0,4.0,7.756713853916554
1869,CHEMBL67166,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](N)CO,299.499,3.924200000000002,3.0,3.0,
1870,CHEMBL295698,CC(=O)N1CCN(c2ccc(OC[C@@H]3CO[C@@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,531.4399999999999,4.205800000000003,0.0,7.0,8.557520230935552
1871,CHEMBL473,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,441.57500000000016,1.9828999999999997,2.0,6.0,
1872,CHEMBL1544,N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,650.9760000000001,3.952700000000001,3.0,4.0,8.562249437179611
1873,CHEMBL1963681,COc1ccc(C/N=c2\[nH]c(N3CCC[C@H]3CO)ncc2C(=O)NCc2ncccn2)cc1Cl,483.96000000000015,1.8537,3.0,8.0,8.497572880015568
1874,CHEMBL1166,CC1CNc2c(cccc2S(=O)(=O)N[C@@H](CCCNC(=N)N)C(=O)N2CC[C@@H](C)C[C@@H]2C(=O)O)C1,508.6450000000003,0.9125700000000025,6.0,6.0,8.245651664288982
1875,CHEMBL1117,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O,497.5000000000002,1.0202999999999998,5.0,10.0,7.8804142250382165
1876,CHEMBL1738797,CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,482.62800000000027,4.773280000000004,1.0,5.0,7.941953769604718
1877,CHEMBL1969664,N#Cc1ccc2[nH]c(O)c(-c3ccc(CN4CCOCC4)cn3)c2c1,334.3790000000001,2.639380000000001,2.0,5.0,7.925915310971757
1878,CHEMBL568150,O=C1NC(=O)/C(=C/c2ccc3nccnc3c2)S1,257.274,1.9537,1.0,5.0,7.907981529247203
1879,CHEMBL4528156,N#C[C@@H]1C[C@H]2C[C@H]2N1C(=O)[C@@H](N)[C@@]12C[C@@H]3C[C@@H](C[C@@](O)(C3)C1)C2,315.4170000000001,1.157979999999999,2.0,4.0,8.122053048370812
1880,CHEMBL539163,Cn1c(C#N)ccc1-c1ccc2c(c1)C(C)(C)OC(=S)N2,297.3829999999999,3.5258800000000017,1.0,4.0,8.148741651280925
1881,CHEMBL3600873,O=C(O)[C@]1(Cc2cccc(Nc3nccs3)n2)CC[C@@H](Oc2cccc(Cl)c2F)CC1,461.94600000000025,5.709300000000003,2.0,6.0,7.738023808602187
1882,CHEMBL4515390,CC[C@@H](N)CNc1ccnc(-c2cc(-c3cnn(C)c3)ccc2O)n1,338.415,2.3989000000000007,3.0,7.0,7.861697301833718
1883,CHEMBL2419490,CCOC(=O)c1cc(C#N)c(N2CCC(C(=O)NS(=O)(=O)Cc3ccccc3)CC2)nc1C,470.5510000000002,2.301,1.0,8.0,7.831207979685818
1884,CHEMBL1908394,C[C@@H](Oc1cc(-n2cnc3ccc(CN4CCN(C)CC4)cc32)sc1C(N)=O)c1ccccc1C(F)(F)F,543.6150000000004,5.092100000000005,1.0,7.0,7.759700417997287
1885,CHEMBL659,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,287.35900000000004,1.8503,1.0,4.0,8.006123085058789
1886,CHEMBL4060831,O=C(NC[C@H](O)CN1CCc2ccccc2C1)c1cc(NC2COC2)ncn1,383.4520000000001,0.4362999999999995,3.0,7.0,8.03574036980315
1887,CHEMBL398412,CC(C)=CCC[C@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C,785.0250000000002,2.149000000000002,9.0,13.0,8.143875555757699
1888,CHEMBL2177161,CN1CCN(S(=O)(=O)c2ccc(-c3cnc(N)c(C(=O)Nc4cccnc4)n3)cc2)CC1,453.5280000000002,1.309199999999999,2.0,8.0,
1889,CHEMBL960,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,270.21,3.2541200000000012,1.0,3.0,7.801617869991706
1890,CHEMBL98869,N[C@@H](CCNCc1ccc(Cl)cc1)C(=O)N1CCCCC1,309.8410000000001,2.1594999999999995,2.0,3.0,7.847711655616943
1891,CHEMBL573339,Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,348.36199999999997,2.980200000000001,1.0,7.0,8.010550182333308
1892,CHEMBL4073922,O=C(NC1(c2ccccc2)CC1)c1c(CN2CCC(N3CCCCC3)CC2)c(-c2cccc(C(F)(F)F)c2)nc2cc(Br)ccc12,691.6360000000002,8.552500000000006,1.0,4.0,7.853561864714226
1893,CHEMBL1673046,CCOc1cc(N2CCC(O)CC2)ccc1Nc1ncc2c(n1)N(C)c1ccccc1C(=O)N2C,474.5650000000002,3.9379000000000026,2.0,8.0,8.686132779630846
1894,CHEMBL483158,COc1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2OC)=NC3)ccc1C(=O)O,518.9320000000004,5.746100000000004,2.0,7.0,7.999132278468773
1895,CHEMBL207538,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,318.5010000000001,4.595200000000005,1.0,2.0,8.943095148663527
1896,CHEMBL1732,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,583.6890000000001,2.0811000000000024,3.0,6.0,8.22112552799726
1897,CHEMBL507001,C[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@H](O[C@H]3CC[C@@]4(C)C(=CC[C@H]5[C@@H]6C[C@@H]7O[C@]8(CC[C@@H](C)CO8)[C@@H](C)[C@@H]7[C@@]6(C)CC[C@@H]54)C3)O[C@@H]2CO)[C@H](O)[C@H](O)[C@H]1O,869.0550000000001,1.2417000000000042,8.0,16.0,7.966978555317089
1898,CHEMBL4553284,COc1ccc(N(C(=O)Nc2c(C)cccc2C)c2cc(Nc3ccc(N4CCN(C)CC4)cc3)ncn2)c(OC)c1,567.6940000000003,5.976240000000006,2.0,8.0,7.991399828238082
1899,CHEMBL1089,NNCCc1ccccc1,136.19799999999998,0.6923999999999992,2.0,2.0,7.979224511806442
1900,CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,272.175,3.327300000000002,0.0,2.0,7.783570169123749
1901,CHEMBL475251,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,470.4610000000003,3.6332000000000013,3.0,10.0,7.608006927740287
1902,CHEMBL1215,CNC[C@H](O)c1cccc(O)c1,167.20799999999997,0.645,3.0,3.0,7.76598918241282
1903,CHEMBL24778,C[C@H](Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F,495.5420000000002,3.0711000000000013,3.0,6.0,7.7447274948966935
1904,CHEMBL7303,COC(=O)C1=CCCN(C)C1,155.197,0.4213,0.0,3.0,7.752517739322946
1905,CHEMBL17157,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,471.6850000000001,6.445800000000008,2.0,3.0,7.657774770639209
1906,CHEMBL430497,Clc1ccc(OC[C@H]2CCN2)cn1,198.653,1.4756999999999998,1.0,3.0,7.7442452133569555
1907,CHEMBL1491962,Cc1csc(NC(=O)CSc2ccc(-c3ccccc3)nn2)n1,342.449,3.6393200000000023,1.0,6.0,7.774432286560529
1908,CHEMBL36994,COc1ccc(C(=O)N2CCCC2=O)cc1,219.23999999999995,1.4578,0.0,3.0,7.558776325757387
1909,CHEMBL1088751,CNC(=O)c1ccc(C)c(-n2c(C)cc(OCc3ccc(F)cc3F)c(Br)c2=O)c1,477.30500000000006,4.433640000000004,1.0,4.0,7.756961951313706
1910,CHEMBL229430,CC(=O)Nc1nc2c(Oc3cc(-c4ccc(C(F)(F)F)cc4)ncn3)cccc2s1,430.41100000000006,5.522800000000003,1.0,6.0,7.7115271994002175
1911,CHEMBL475534,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,360.36600000000004,2.5657000000000005,1.0,7.0,7.95116991347165
1912,CHEMBL9967,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,351.41000000000014,1.5593999999999992,1.0,5.0,7.882728704344236
1913,CHEMBL461939,O=C(O)c1ccc(/C=C2\SC(=S)N(c3cccc(C(F)(F)F)c3)C2=O)cc1,409.4100000000001,4.809400000000002,1.0,4.0,7.953504835665291
1914,CHEMBL3039507,CCOc1ccc(Cc2cc([C@@H]3O[C@H](SC)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1,424.946,3.172600000000002,3.0,6.0,7.617802789622546
1915,CHEMBL275311,C/C(=C\c1ccc(C(=O)O)cc1)c1ccc2c(c1)C(C)(C)CCC2(C)C,348.4860000000002,6.294300000000006,1.0,1.0,7.592269271973665
1916,CHEMBL1771,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1,321.829,3.6739000000000024,0.0,4.0,7.745935547085662
1917,CHEMBL1951032,COc1c(Nc2ccc(S(C)(=O)=O)nc2C)ncnc1OC1CCN(C(=O)OC(C)C)CC1,479.5590000000003,2.7239200000000015,1.0,10.0,7.790484985457369
1918,CHEMBL1263,OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,415.57400000000007,4.107400000000005,4.0,5.0,7.8843894883257
1919,CHEMBL3301601,CN1C(=N)N[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)CS1(=O)=O,409.4180000000001,1.6268700000000005,3.0,5.0,7.853871964321762
1920,CHEMBL1256759,O=C(O)c1cc([N+](=O)[O-])ccc1NCCCc1ccccc1,300.31399999999996,3.3377000000000017,2.0,4.0,7.673869043289205
1921,CHEMBL46286,COC(=O)C[C@](O)(CCCC(C)(C)O)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4,545.6290000000004,2.5807,2.0,10.0,7.685500772026848
1922,CHEMBL505,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,274.795,3.8186000000000027,0.0,2.0,7.560825260156531
1923,CHEMBL23293,CC(C)=CCC/C(C)=C/CC/C(C)=C/CSc1ccccc1C(=O)O,358.547,6.896100000000007,1.0,2.0,8.200659450546418
1924,CHEMBL1236682,COc1cc(F)c(F)c(Nc2ccc(I)cc2F)c1NS(=O)(=O)C1(C[C@H](O)CO)CC1,572.3430000000001,3.478300000000001,4.0,6.0,8.567030709125595
1925,CHEMBL1560,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,217.28999999999996,0.6279000000000001,2.0,3.0,7.981715691573469
1926,CHEMBL54440,CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,390.52000000000015,3.949500000000003,1.0,5.0,8.415668775632469
1927,CHEMBL567,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,403.9790000000002,3.942700000000003,1.0,5.0,8.459670525209127
1928,CHEMBL270948,CCC(CC)Nc1cc(C)nc(Oc2c(C)cc(C)cc2C)c1C,326.4840000000001,6.016500000000006,1.0,3.0,7.9931062920521
1929,CHEMBL236593,O=C(N[C@@H]1CC[C@@H](c2cccc(F)c2F)CN(CC(F)(F)F)C1=O)N1CCC(n2c(O)nc3ncccc32)CC1,566.5310000000001,4.098700000000003,2.0,6.0,8.16304326294045
1930,CHEMBL119709,CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@H](O)[C@@H]1O,510.29200000000003,0.40819999999999884,4.0,9.0,7.973466735476703
1931,CHEMBL641,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,255.361,3.7246200000000034,1.0,2.0,8.328827157284916
1932,CHEMBL1951790,COc1ccc([C@]2(O)CC[C@@H](N3CC[C@@H](NC(=O)CNC(=O)c4cccc(C(F)(F)F)c4)C3)CC2)cn1,520.5520000000002,2.859700000000001,3.0,6.0,7.973466735476703
1933,CHEMBL2333770,CC(C)(C)c1ccccc1Oc1ncccc1NC(=O)Nc1ccc(OC(F)(F)F)cc1,445.4410000000001,6.714000000000004,2.0,4.0,7.738261452647462
1934,CHEMBL1233528,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)N[C@H]4CC[C@H](N5CCN(CC6CC6)CC5)CC4)cc3OC)nc2N1C(C)C,618.8270000000002,4.2672000000000025,2.0,9.0,7.783834097714007
1935,CHEMBL261454,c1ccc(-c2n[nH]cc2-c2ccnc3ccccc23)nc1,272.31100000000004,3.6869000000000014,1.0,3.0,7.662341108973858
1936,CHEMBL2107822,Cc1ccc(-c2ncccn2)c(C(=O)N2C[C@H](COc3ccc(F)cn3)CC[C@H]2C)c1,420.48800000000017,4.305820000000003,0.0,5.0,7.684869682816398
1937,CHEMBL667,CC(=O)OCC[N+](C)(C)C,146.21,0.25570000000000004,0.0,2.0,7.745693667668714
1938,CHEMBL328190,Oc1ccc2c(c1)CC[C@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1,413.5610000000004,5.728700000000006,1.0,3.0,7.581532979053399
1939,CHEMBL306380,Cc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1,281.363,3.1389200000000006,1.0,5.0,8.018634490921455
1940,CHEMBL3889654,O=C(Nc1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nc12)N1CC[C@H](O)C1,428.44300000000015,2.9475000000000016,2.0,6.0,7.863913902615902
1941,CHEMBL3823499,CC(C)(C)S(=O)(=O)c1ccc2nccc(Nc3n[nH]c4ccc(F)cc34)c2c1,398.4630000000001,4.566000000000003,2.0,5.0,8.137272471682026
1942,CHEMBL398567,O=C(NCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1cc2cc(F)ccc2[nH]1,421.4760000000002,3.0169000000000006,3.0,4.0,7.703554205793604
1943,CHEMBL434,CC(C)NCC(O)c1ccc(O)c(O)c1,211.261,1.1291999999999998,4.0,4.0,7.745935547085662
1944,CHEMBL193482,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,288.38699999999994,2.5800000000000005,3.0,3.0,7.894489815230026
1945,CHEMBL363211,Cc1cc(-c2nncc3c(C(C)(C)C)c(OCc4ncnn4C)nn23)no1,368.401,2.092719999999999,0.0,10.0,7.825068406471558
1946,CHEMBL189753,COc1cc(/C=C(\C#N)C(=O)Nc2nnc(C(F)(F)F)s2)ccc1OCc1ccc(C(F)(F)F)cc1C(F)(F)F,596.4310000000003,6.727780000000004,1.0,7.0,7.511872503752541
1947,CHEMBL3408248,C[C@@H](Nc1cc(F)cc(F)c1)c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12,457.4770000000003,3.782700000000003,1.0,6.0,7.855425792390384
1948,CHEMBL36,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,248.71700000000004,2.5238000000000005,2.0,4.0,7.809388202186395
1949,CHEMBL376505,CN(C)c1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1,476.79200000000003,4.678900000000001,1.0,2.0,7.834162375309872
1950,CHEMBL4460898,CN(C(=O)n1cnc(-c2ccc[n+]([O-])c2)c1)C1CCCCC1,300.3620000000002,2.4161,0.0,4.0,7.993962045002683
1951,CHEMBL389348,N=C(N)NCCC[C@H](NC(=O)COCC(c1ccccc1)c1ccccc1)C(=O)O,412.49000000000007,1.6677700000000013,5.0,4.0,7.786482243003695
1952,CHEMBL91,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,416.1350000000001,6.454800000000002,0.0,3.0,7.8458804744841535
1953,CHEMBL2028019,CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,427.4200000000002,4.335500000000003,1.0,3.0,7.834755673874689
1954,CHEMBL592652,COC(=O)c1sccc1S(=O)(=O)Nc1ccc(Nc2ccccc2)cc1OC,418.49600000000015,4.0877000000000026,2.0,7.0,7.780677491580663
1955,CHEMBL1473,CCC(=O)O[C@]1(C(=O)SCF)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,500.57900000000024,4.430000000000004,1.0,6.0,
1956,CHEMBL3707247,CC(C)Oc1ccc(-c2nc(-c3cccc4c3CC[C@@H]4NCCO)no2)cc1C#N,404.4700000000001,3.631680000000002,2.0,7.0,8.37571790416433
1957,CHEMBL119,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,369.4250000000001,2.740520000000001,3.0,8.0,
1958,CHEMBL219410,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@H](n3cnnn3)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,966.227,6.047500000000008,2.0,16.0,
1959,CHEMBL2133556,Cc1c(C(=O)Nc2cccc(C(F)(F)F)c2)cc(-c2ccccc2)n1CCCN1CCOCC1,471.5230000000003,5.456920000000006,1.0,4.0,8.87942606879415
1960,CHEMBL52609,Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,242.23099999999997,-1.5142799999999992,3.0,6.0,8.315154638355587
1961,CHEMBL1276308,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,429.6040000000001,5.406500000000006,1.0,3.0,8.244125144327509
1962,CHEMBL7064,O=C1c2ccccc2-c2n[nH]c3cccc1c23,220.231,2.774300000000001,1.0,2.0,8.034798298974088
1963,CHEMBL564829,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc1-2,460.58600000000024,2.5658000000000003,2.0,8.0,8.441291429466835
1964,CHEMBL2403108,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,558.1480000000001,6.361920000000006,3.0,8.0,8.316052869248487
1965,CHEMBL216981,CC[C@@H](Nc1c(Nc2cccc(C(=O)N(C)C)c2O)c(=O)c1=O)c1ccc(C)o1,397.43100000000015,2.898220000000001,3.0,7.0,7.808269606637143
1966,CHEMBL4303171,CN(C)Cc1cccc(N/C(=C2\C(=O)Nc3cc(C(N)=O)ccc32)c2ccccc2)c1,412.4930000000001,3.779600000000002,3.0,4.0,7.654626269440912
1967,CHEMBL539423,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2S(=O)(=O)Nc2noc(C)c2C)c(COCC)c1,592.7620000000001,6.539440000000007,1.0,7.0,7.765229704839084
1968,CHEMBL1766779,CS(=O)(=O)c1ccc(-c2cnc(N)c(C(=O)Nc3ccccc3)n2)cc1,368.41800000000006,2.3816000000000006,2.0,6.0,8.101274818410506
1969,CHEMBL608,CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,516.8570000000003,9.908299999999995,2.0,4.0,7.5215778122599195
1970,CHEMBL4562140,C[C@@H](Oc1cc(NS(=O)(=O)N2CCC2)nc(SCc2cccc(F)c2F)n1)[C@@H](O)CO,476.5270000000001,1.53,3.0,8.0,8.366531544420413
1971,CHEMBL989,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,452.49400000000026,2.366800000000001,2.0,6.0,7.9484616094846725
1972,CHEMBL2165191,Cc1cc([C@@H](C)Nc2ccccc2C(=O)O)c2nc(N3CCOCC3)cc(=O)n2c1,408.45800000000025,2.710820000000001,2.0,7.0,7.910094888560602
1973,CHEMBL2103884,COC[C@H](NC(=O)c1cnc(C)s1)C(=O)N[C@@H](COC)C(=O)N[C@@H](Cc1ccccc1)C(=O)[C@@]1(C)CO1,532.6190000000003,0.4130200000000035,3.0,9.0,8.118045028660399
1974,CHEMBL1232461,CCNC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21,423.90400000000017,3.6560200000000025,1.0,6.0,7.766242637034489
1975,CHEMBL1096146,CCC/N=C1\S/C(=C\c2ccc(OC[C@H](O)CO)c(Cl)c2)C(=O)N1c1ccccc1C,460.9830000000001,4.267320000000003,2.0,6.0,7.881074247174223
1976,CHEMBL273264,N=C(N)Nc1ccc(C(=O)Oc2ccc3cc(C(=N)N)ccc3c2)cc1,347.37800000000004,2.648440000000001,5.0,4.0,8.018634490921455
1977,CHEMBL1209431,Nc1nccc(/C=C/c2ccccc2)n1,197.241,2.2291999999999996,1.0,3.0,7.541966807503494
1978,CHEMBL4542380,O=C(NC[C@H](O)CN1CCc2ccccc2C1)c1ccnc(NC2CCC2)c1,380.49200000000013,2.1949999999999985,3.0,5.0,8.226945306635738
1979,CHEMBL3414623,Cc1cn(CCN2CCN(c3ccccc3-c3cc(C#N)cc(C(=O)NCCCN4CCCC4)c3)CC2)c2ccccc12,574.7730000000006,5.526300000000005,1.0,6.0,8.527243550682787
1980,CHEMBL3770173,COc1cc2c(cc1NS(=O)(=O)c1ccc(Br)cc1C)n(C)c(=O)n2C,440.31900000000013,2.757320000000001,1.0,6.0,8.434152181326482
1981,CHEMBL3414622,O=C([C@@H](Cc1cccc(C(F)(F)F)c1)NS(=O)(=O)c1cc(F)c2c(c1)CCNC2)N1CCCC1,499.5300000000004,3.002200000000001,2.0,4.0,7.986320302708807
1982,CHEMBL18785,COc1ccc2[nH]cc(C3=CCNCC3)c2c1,228.29499999999996,2.5532000000000004,2.0,2.0,7.949620243738543
1983,CHEMBL1961797,CCCCCNC(=O)N1CCC(CN(Cc2ccc(Cl)cc2)Cc2ccc([N+](=O)[O-])s2)C1,479.0460000000002,5.533600000000005,1.0,5.0,8.230622673923861
1984,CHEMBL3823101,COc1cc(-c2cn(C)c(=O)c3cnccc23)c(OC)cc1CN(C)C,353.42200000000014,2.6793000000000005,0.0,6.0,7.662940273679475
1985,CHEMBL3961701,CNCCN1CCC(OCc2ccccc2)CC1,248.36999999999998,1.8869999999999998,1.0,3.0,7.7801536139756395
1986,CHEMBL4521971,Clc1cc2c(NC3CCCC3)nnc(-c3ccncc3)c2cc1Cl,359.26,5.353100000000003,1.0,4.0,7.716472635138306
1987,CHEMBL4539512,COc1cc(C(=O)N2CC[C@@H](O)[C@@H](N)C2)cc2nc(-c3cc4ccccc4n3CC3CC3)n(C)c12,473.5770000000003,3.147700000000002,2.0,7.0,8.010550182333308
1988,CHEMBL3356143,COc1ccccc1C(=O)Nc1cc2c(cc1N1CCCC1)n(C)c(=O)n2C,380.4480000000002,2.738100000000001,1.0,6.0,7.695294101787234
1989,CHEMBL3739699,CCCOc1ccn2c(C(C)=O)cc(-c3ccccc3S(C)(=O)=O)c2c1,371.4580000000001,4.001200000000003,0.0,5.0,
1990,CHEMBL2441082,COc1cc2c(NC3CCN(C(C)C)CC3)nc(N3CCC(F)(F)CC3)nc2cc1OCCCN1CCCC1,546.7070000000002,5.023300000000005,1.0,8.0,
1991,CHEMBL4072005,O=C(NCC(=O)N1CCCC1)Nc1ccc2cnccc2c1,298.34600000000006,1.9786999999999995,2.0,3.0,7.215026290045599
1992,CHEMBL2204995,CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(-c2ccnc(N3CCN(C)CC3)c2)cc2c1cnn2C(C)C,541.7000000000003,4.310220000000004,2.0,7.0,7.616543703475247
1993,CHEMBL3970532,Cc1ccc(C(=O)NCCCCCC(=O)Nc2ccccc2N)cc1,339.439,3.506120000000001,3.0,3.0,7.792904459580782
1994,CHEMBL2182052,Cc1noc(-c2ccc(-c3ccc(CC(=O)O)cc3)cc2)c1NC(=O)O[C@H](C)c1ccccc1,456.49800000000016,6.253820000000005,2.0,5.0,8.106238237942057
